sample_id,split,cohort,scope,level,temperature,tokens,turns,forward_full,reverse_full,forward_top32_tail,reverse_top32_tail,base_entropy,hint_entropy,base_top1,hint_top1,base_mass_on_hint_top32,hint_top32_mass,base_target_logp,hint_target_logp,overlap_top32,top1_changed
2,valid_seen,previous10,all_response,l2,1.0,12435,50,1.1340521246228934,0.8269843840195412,1.1340322250206032,0.8173261109155373,0.17358592237986617,0.2366632697069827,0.932653950782104,0.9106594484843161,0.9983472925540559,0.9999945595459042,-0.10628934090982073,-0.9585232448488903,24.64334539605951,0.1889827100924809
2,valid_seen,previous10,all_response,l3,0.6,12435,50,1.5833903171286865,1.1961142513650802,1.583390290334466,1.1848010307007357,0.10078673724733156,0.12533255236144178,0.9594547321770533,0.9494970261355601,0.9986969776499716,0.9999999925464236,-0.08597642995813018,-1.3023447548459666,25.57764374748693,0.16759147567350222
2,valid_seen,previous10,all_response,l3,1.0,12435,50,0.9552908457270431,0.7212139278070708,0.9552793527787605,0.7120297971759947,0.17358592237986617,0.21573834317098323,0.932653950782104,0.916958217125702,0.9985220240655708,0.9999961399006277,-0.10628934090982073,-0.8493717756936504,25.57764374748693,0.16759147567350222
2,valid_seen,previous10,reasoning_body,l1,0.6,11430,50,1.2769101141996695,0.9246761256511193,1.2769100888277862,0.9164437009687425,0.10946860930333754,0.13360370083220866,0.9559435803537711,0.9477073660803175,0.9990872348542311,0.9999999926002633,-0.09347815337285861,-1.0291442433113942,26.119247594050744,0.1531933508311461
2,valid_seen,previous10,reasoning_body,l1,1.0,11430,50,0.7629727419343177,0.5583489573609833,0.7629647196455928,0.5519234675803564,0.18833952106763577,0.23370812793594015,0.9268837974036043,0.9114864742792393,0.9990045594601652,0.999996679385086,-0.11546959020580234,-0.6907758876760607,26.119247594050744,0.1531933508311461
2,valid_seen,previous10,reasoning_body,l2,0.6,11430,50,2.0281967251979673,1.4918822416233284,2.0281966298757994,1.4788047139822964,0.10946860930333754,0.14693044150121204,0.9559435803537711,0.9423756198515938,0.9983029154581579,0.9999999853778282,-0.09347815337285861,-1.6017221150066525,24.294838145231846,0.20542432195975502
2,valid_seen,previous10,reasoning_body,l2,1.0,11430,50,1.2324588405477908,0.898583139544742,1.2324371914481576,0.888075648426454,0.18833952106763577,0.25705810385084094,0.9268837974036043,0.9028891705947807,0.9982019767588606,0.9999940816863837,-0.11546959020580234,-1.0416006176215162,24.294838145231846,0.20542432195975502
2,valid_seen,previous10,reasoning_body,l3,0.6,11430,50,1.7215910012745441,1.3006742917991239,1.7215909721240745,1.288366339134111,0.10946860930333754,0.1362111257295209,0.9559435803537711,0.9451307148341015,0.9985824077092942,0.9999999921830829,-0.09347815337285861,-1.4161029965583127,25.29825021872266,0.18215223097112862
2,valid_seen,previous10,reasoning_body,l3,1.0,11430,50,1.0386099743804282,0.7842188664175891,1.0385974709612336,0.7742272074365486,0.18833952106763577,0.23430387786253262,0.9268837974036043,0.9097855780355156,0.9983920719013082,0.9999958008918862,-0.11546959020580234,-0.9235054736969223,25.29825021872266,0.18215223097112862
2,valid_seen,previous10,reasoning_close_tag,l1,0.6,200,50,0.00014762667063637265,0.0001244496784604587,0.000147626670637048,0.00012444967859642002,0.00016271867015569194,0.0003109120666315029,0.9999759325385094,0.9999575555324555,0.9999999955296517,0.9999999955296517,-2.4116228971386987e-05,-4.250400796088627e-05,28.54,0.0
